ortho;lemme;freqfilms;freqlivres;mode;temps;personne
repoussais;repousser;0,13;0,74;ind;imp;2s
reprocheras;reprocher;0,13;0,14;ind;fut;2s
retourneriez;retourner;0,13;0,00;cnd;pre;2p
retournions;retourner;0,13;0,95;ind;imp;1p
retravaillez;retravailler;0,13;0,00;imp;pre;2p
retravaillez;retravailler;0,13;0,00;ind;pre;2p
revaudrais;revaloir;0,13;0,00;cnd;pre;1s
revaudrais;revaloir;0,13;0,00;cnd;pre;2s
revaudras;revaloir;0,13;0,00;ind;fut;2s
revendra;revendre;0,13;0,00;ind;fut;3s
revendrais;revendre;0,13;0,00;cnd;pre;1s
revivra;revivre;0,13;0,20;ind;fut;3s
rompaient;rompre;0,13;0,61;ind;imp;3p
rouait;rouer;0,13;0,14;ind;imp;3s
rougirais;rougir;0,13;0,14;cnd;pre;1s
rouspètes;rouspéter;0,13;0,00;ind;pre;2s
ruait;ruer;0,13;1,42;ind;imp;3s
réactivez;réactiver;0,13;0,00;imp;pre;2p
réalisai;réaliser;0,13;1,82;ind;pas;1s
récompensez;récompenser;0,13;0,14;imp;pre;2p
récompensez;récompenser;0,13;0,14;ind;pre;2p
réduisait;réduire;0,13;4,46;ind;imp;3s
réfléchiras;réfléchir;0,13;0,27;ind;fut;2s
régnerai;régner;0,13;0,07;ind;fut;1s
répandait;répandre;0,13;8,04;ind;imp;3s
résolut;résoudre;0,13;3,11;ind;pas;3s
résolvait;résoudre;0,13;1,15;ind;imp;3s
résulterait;résulter;0,13;0,47;cnd;pre;3s
rétrograde;rétrograder;0,13;0,14;ind;pre;1s
rétrograde;rétrograder;0,13;0,14;ind;pre;3s
rétrograde;rétrograder;0,13;0,14;sub;pre;3s
sacrifierait;sacrifier;0,13;0,07;cnd;pre;3s
saisissiez;saisir;0,13;0,00;ind;imp;2p
sales;saler;0,13;0,41;ind;pre;2s
saluaient;saluer;0,13;3,24;ind;imp;3p
sanctionne;sanctionner;0,13;0,14;ind;pre;3s
satisfaisait;satisfaire;0,13;2,43;ind;imp;3s
sautions;sauter;0,13;0,27;ind;imp;1p
scannent;scanner;0,13;0,00;ind;pre;3p
serrerait;serrer;0,13;0,47;cnd;pre;3s
signeras;signer;0,13;0,00;ind;fut;2s
situons;situer;0,13;0,20;imp;pre;1p
situons;situer;0,13;0,20;ind;pre;1p
sonnerais;sonner;0,13;0,20;cnd;pre;1s
sonnerais;sonner;0,13;0,20;cnd;pre;2s
sonnèrent;sonner;0,13;1,76;ind;pas;3p
soucierais;soucier;0,13;0,00;cnd;pre;1s
soucierais;soucier;0,13;0,00;cnd;pre;2s
soupirait;soupirer;0,13;6,96;ind;imp;3s
soupons;souper;0,13;0,14;imp;pre;1p
soupons;souper;0,13;0,14;ind;pre;1p
sourd;sourdre;0,13;1,28;ind;pre;3s
stressent;stresser;0,13;0,00;ind;pre;3p
succombera;succomber;0,13;0,20;ind;fut;3s
supporteront;supporter;0,13;0,07;ind;fut;3p
suppute;supputer;0,13;0,88;imp;pre;2s
suppute;supputer;0,13;0,88;ind;pre;1s
suppute;supputer;0,13;0,88;ind;pre;3s
suspende;suspendre;0,13;0,00;sub;pre;1s
suspende;suspendre;0,13;0,00;sub;pre;3s
sécherai;sécher;0,13;0,00;ind;fut;1s
taperas;taper;0,13;0,00;ind;fut;2s
titubais;tituber;0,13;0,20;ind;imp;1s
titubais;tituber;0,13;0,20;ind;imp;2s
tonds;tondre;0,13;0,00;imp;pre;2s
tonds;tondre;0,13;0,00;ind;pre;1s
tonds;tondre;0,13;0,00;ind;pre;2s
touchions;toucher;0,13;1,08;ind;imp;1p
traficote;traficoter;0,13;0,07;ind;pre;3s
trafiquent;trafiquer;0,13;0,34;ind;pre;3p
transformais;transformer;0,13;0,14;ind;imp;1s
transformais;transformer;0,13;0,14;ind;imp;2s
transparaît;transparaître;0,13;0,68;ind;pre;3s
transpercerai;transpercer;0,13;0,00;ind;fut;1s
traversai;traverser;0,13;2,77;ind;pas;1s
trimbales;trimbaler;0,13;0,20;ind;pre;2s
triompherons;triompher;0,13;0,00;ind;fut;1p
troque;troquer;0,13;0,07;imp;pre;2s
troque;troquer;0,13;0,07;ind;pre;1s
troque;troquer;0,13;0,07;ind;pre;3s
trébuchent;trébucher;0,13;0,47;ind;pre;3p
tutoient;tutoyer;0,13;0,41;ind;pre;3p
tâchait;tâcher;0,13;2,77;ind;imp;3s
tâcherons;tâcher;0,13;0,14;ind;fut;1p
témoignerait;témoigner;0,13;0,07;cnd;pre;3s
tétais;téter;0,13;0,20;ind;imp;1s
tétais;téter;0,13;0,20;ind;imp;2s
vendions;vendre;0,13;1,01;ind;imp;1p
vernit;vernir;0,13;0,41;ind;pre;3s
vernit;vernir;0,13;0,41;ind;pas;3s
vieillisse;vieillir;0,13;0,27;sub;pre;1s
vieillisse;vieillir;0,13;0,27;sub;pre;3s
viendrions;venir;0,13;0,34;cnd;pre;1p
visionne;visionner;0,13;0,47;imp;pre;2s
visionne;visionner;0,13;0,47;ind;pre;1s
visionne;visionner;0,13;0,47;ind;pre;3s
visitiez;visiter;0,13;0,07;ind;imp;2p
voilent;voiler;0,13;0,47;ind;pre;3p
voitures;voiturer;0,13;0,00;sub;pre;2s
échappez;échapper;0,13;0,14;imp;pre;2p
échappez;échapper;0,13;0,14;ind;pre;2p
échappions;échapper;0,13;0,34;ind;imp;1p
échouerait;échouer;0,13;0,20;cnd;pre;3s
échoueront;échouer;0,13;0,07;ind;fut;3p
économisais;économiser;0,13;0,07;ind;imp;1s
économisais;économiser;0,13;0,07;ind;imp;2s
écrouleras;écrouler;0,13;0,07;ind;fut;2s
éliminerait;éliminer;0,13;0,07;cnd;pre;3s
éludez;éluder;0,13;0,00;imp;pre;2p
éludez;éluder;0,13;0,00;ind;pre;2p
éprit;éprendre;0,13;0,41;ind;pas;3s
éternisez;éterniser;0,13;0,00;imp;pre;2p
éternisez;éterniser;0,13;0,00;ind;pre;2p
étudierez;étudier;0,13;0,07;ind;fut;2p
évaderont;évader;0,13;0,00;ind;fut;3p
éveillerai;éveiller;0,13;0,34;ind;fut;1s
abondaient;abonder;0,12;1,42;ind;imp;3p
abrégeons;abréger;0,12;0,07;imp;pre;1p
abstiendrons;abstenir;0,12;0,00;ind;fut;1p
abstiendront;abstenir;0,12;0,00;ind;fut;3p
accentuez;accentuer;0,12;0,00;imp;pre;2p
accentuez;accentuer;0,12;0,00;ind;pre;2p
accompagneriez;accompagner;0,12;0,00;cnd;pre;2p
accomplirait;accomplir;0,12;0,47;cnd;pre;3s
accrochons;accrocher;0,12;0,07;imp;pre;1p
accrochons;accrocher;0,12;0,07;ind;pre;1p
accroîtra;accroître;0,12;0,00;ind;fut;3s
achevaient;achever;0,12;4,19;ind;imp;3p
acquièrent;acquérir;0,12;0,74;ind;pre;3p
admirions;admirer;0,12;0,81;ind;imp;1p
adorerions;adorer;0,12;0,00;cnd;pre;1p
agenouillons;agenouiller;0,12;0,07;imp;pre;1p
agenouillons;agenouiller;0,12;0,07;ind;pre;1p
agissions;agir;0,12;0,07;ind;imp;1p
agrippa;agripper;0,12;2,50;ind;pas;3s
alertera;alerter;0,12;0,00;ind;fut;3s
alignons;aligner;0,12;0,07;imp;pre;1p
alignons;aligner;0,12;0,07;ind;pre;1p
allongea;allonger;0,12;8,99;ind;pas;3s
amuseraient;amuser;0,12;0,41;cnd;pre;3p
animaient;animer;0,12;1,42;ind;imp;3p
animent;animer;0,12;1,22;ind;pre;3p
annulaient;annuler;0,12;0,27;ind;imp;3p
annulons;annuler;0,12;0,00;imp;pre;1p
annulons;annuler;0,12;0,00;ind;pre;1p
apaisa;apaiser;0,12;3,04;ind;pas;3s
aperçûmes;apercevoir;0,12;0,81;ind;pas;1p
appartiendras;appartenir;0,12;0,00;ind;fut;2s
appliquerez;appliquer;0,12;0,00;ind;fut;2p
approuverais;approuver;0,12;0,00;cnd;pre;1s
approuverais;approuver;0,12;0,00;cnd;pre;2s
appuya;appuyer;0,12;17,84;ind;pas;3s
arborent;arborer;0,12;0,54;ind;pre;3p
arnaques;arnaquer;0,12;0,00;ind;pre;2s
arrangeaient;arranger;0,12;1,62;ind;imp;3p
associa;associer;0,12;0,41;ind;pas;3s
assommons;assommer;0,12;0,27;imp;pre;1p
astiquera;astiquer;0,12;0,00;ind;fut;3s
astiquez;astiquer;0,12;0,07;imp;pre;2p
astiquez;astiquer;0,12;0,07;ind;pre;2p
attaquais;attaquer;0,12;0,47;ind;imp;1s
attaquais;attaquer;0,12;0,47;ind;imp;2s
autorisais;autoriser;0,12;0,00;ind;imp;1s
avertissait;avertir;0,12;2,03;ind;imp;3s
avisèrent;aviser;0,12;0,14;ind;pas;3p
avéraient;avérer;0,12;0,61;ind;imp;3p
baiserez;baiser;0,12;0,00;ind;fut;2p
balayerai;balayer;0,12;0,00;ind;fut;1s
bandais;bander;0,12;0,61;ind;imp;1s
bandais;bander;0,12;0,61;ind;imp;2s
barricades;barricader;0,12;0,00;ind;pre;2s
battriez;battre;0,12;0,00;cnd;pre;2p
berne;berner;0,12;0,20;ind;pre;1s
berne;berner;0,12;0,20;ind;pre;3s
blesseriez;blesser;0,12;0,00;cnd;pre;2p
bloquons;bloquer;0,12;0,14;imp;pre;1p
bloquons;bloquer;0,12;0,14;ind;pre;1p
bluffent;bluffer;0,12;0,14;ind;pre;3p
boiriez;boire;0,12;0,14;cnd;pre;2p
bottons;botter;0,12;0,20;imp;pre;1p
bottons;botter;0,12;0,20;ind;pre;1p
bouclerai;boucler;0,12;0,00;ind;fut;1s
bougeraient;bouger;0,12;0,20;cnd;pre;3p
bousculait;bousculer;0,12;3,24;ind;imp;3s
brutalise;brutaliser;0,12;0,20;imp;pre;2s
brutalise;brutaliser;0,12;0,20;ind;pre;1s
brutalise;brutaliser;0,12;0,20;ind;pre;3s
bâilles;bâiller;0,12;0,07;ind;pre;2s
cacherons;cacher;0,12;0,14;ind;fut;1p
calmiez;calmer;0,12;0,00;ind;imp;2p
cassa;casser;0,12;4,73;ind;pas;3s
cassaient;casser;0,12;1,89;ind;imp;3p
causeront;causer;0,12;0,00;ind;fut;3p
chauffaient;chauffer;0,12;1,01;ind;imp;3p
chiait;chier;0,12;0,07;ind;imp;3s
chiques;chiquer;0,12;0,00;ind;pre;2s
chopais;choper;0,12;0,07;ind;imp;1s
chopais;choper;0,12;0,07;ind;imp;2s
choyez;choyer;0,12;0,00;imp;pre;2p
choyez;choyer;0,12;0,00;ind;pre;2p
châtierai;châtier;0,12;0,00;ind;fut;1s
chômez;chômer;0,12;0,00;ind;pre;2p
ciblez;cibler;0,12;0,00;imp;pre;2p
ciblez;cibler;0,12;0,00;ind;pre;2p
cochez;cocher;0,12;0,00;imp;pre;2p
cochez;cocher;0,12;0,00;ind;pre;2p
coffrait;coffrer;0,12;0,00;ind;imp;3s
cogite;cogiter;0,12;0,14;imp;pre;2s
cogite;cogiter;0,12;0,14;ind;pre;1s
cogite;cogiter;0,12;0,14;ind;pre;3s
composa;composer;0,12;2,50;ind;pas;3s
composerai;composer;0,12;0,00;ind;fut;1s
concentriez;concentrer;0,12;0,00;ind;imp;2p
concevaient;concevoir;0,12;0,34;ind;imp;3p
consacrerait;consacrer;0,12;0,47;cnd;pre;3s
conseillerez;conseiller;0,12;0,14;ind;fut;2p
consolerais;consoler;0,12;0,14;cnd;pre;1s
conspirait;conspirer;0,12;0,41;ind;imp;3s
constituons;constituer;0,12;0,20;imp;pre;1p
constituons;constituer;0,12;0,20;ind;pre;1p
construirais;construire;0,12;0,14;cnd;pre;1s
contemplerai;contempler;0,12;0,00;ind;fut;1s
contenta;contenter;0,12;8,24;ind;pas;3s
contra;contrer;0,12;0,14;ind;pas;3s
convainquit;convaincre;0,12;0,81;ind;pas;3s
convint;convenir;0,12;2,77;ind;pas;3s
convoitez;convoiter;0,12;0,20;ind;pre;2p
correspondra;correspondre;0,12;0,07;ind;fut;3s
courtisiez;courtiser;0,12;0,00;ind;imp;2p
craquiez;craquer;0,12;0,00;ind;imp;2p
crevaient;crever;0,12;1,82;ind;imp;3p
croasse;croasser;0,12;0,00;imp;pre;2s
croasse;croasser;0,12;0,00;ind;pre;3s
crèverons;crever;0,12;0,07;ind;fut;1p
cuisinerons;cuisiner;0,12;0,00;ind;fut;1p
cultivaient;cultiver;0,12;0,41;ind;imp;3p
cédais;céder;0,12;0,47;ind;imp;1s
cédais;céder;0,12;0,47;ind;imp;2s
dataient;dater;0,12;0,95;ind;imp;3p
dealais;dealer;0,12;0,00;ind;imp;1s
dealais;dealer;0,12;0,00;ind;imp;2s
demeurons;demeurer;0,12;1,01;imp;pre;1p
demeurons;demeurer;0,12;1,01;ind;pre;1p
dessinera;dessiner;0,12;0,00;ind;fut;3s
différait;différer;0,12;1,82;ind;imp;3s
dirigeai;diriger;0,12;1,62;ind;pas;1s
disloque;disloquer;0,12;0,81;imp;pre;2s
disloque;disloquer;0,12;0,81;ind;pre;1s
disloque;disloquer;0,12;0,81;ind;pre;3s
disparaîtrez;disparaître;0,12;0,14;ind;fut;2p
disperses;disperser;0,12;0,14;ind;pre;2s
dissipa;dissiper;0,12;1,62;ind;pas;3s
divorçait;divorcer;0,12;0,27;ind;imp;3s
doublerai;doubler;0,12;0,07;ind;fut;1s
débauches;débaucher;0,12;0,00;ind;pre;2s
débouchons;déboucher;0,12;0,54;imp;pre;1p
débouchons;déboucher;0,12;0,54;ind;pre;1p
débranchons;débrancher;0,12;0,00;imp;pre;1p
débranchons;débrancher;0,12;0,00;ind;pre;1p
débrouilleront;débrouiller;0,12;0,20;ind;fut;3p
déchargeaient;décharger;0,12;0,81;ind;imp;3p
déclina;décliner;0,12;1,08;ind;pas;3s
déclinent;décliner;0,12;0,27;ind;pre;3p
décoderai;décoder;0,12;0,00;ind;fut;1s
décoiffes;décoiffer;0,12;0,07;ind;pre;2s
décoiffez;décoiffer;0,12;0,00;imp;pre;2p
décoiffez;décoiffer;0,12;0,00;ind;pre;2p
décolles;décoller;0,12;0,07;ind;pre;2s
déconseillerais;déconseiller;0,12;0,07;cnd;pre;1s
défiaient;défier;0,12;0,61;ind;imp;3p
dégradent;dégrader;0,12;0,41;ind;pre;3p
déguiserai;déguiser;0,12;0,00;ind;fut;1s
délivreras;délivrer;0,12;0,00;ind;fut;2s
démembre;démembrer;0,12;0,00;ind;pre;1s
démembre;démembrer;0,12;0,00;ind;pre;3s
déménageais;déménager;0,12;0,14;ind;imp;1s
déménageais;déménager;0,12;0,14;ind;imp;2s
dénonceront;dénoncer;0,12;0,20;ind;fut;3p
dépendrait;dépendre;0,12;1,42;cnd;pre;3s
dépenseras;dépenser;0,12;0,00;ind;fut;2s
dépensons;dépenser;0,12;0,07;imp;pre;1p
dépensons;dépenser;0,12;0,07;ind;pre;1p
désertent;déserter;0,12;0,47;ind;pre;3p
désunit;désunir;0,12;0,07;ind;pre;3s
désunit;désunir;0,12;0,07;ind;pas;3s
détonnait;détonner;0,12;0,61;ind;imp;3s
détourna;détourner;0,12;11,22;ind;pas;3s
détournèrent;détourner;0,12;0,61;ind;pas;3p
détraquent;détraquer;0,12;0,00;ind;pre;3p
détruisiez;détruire;0,12;0,00;ind;imp;2p
dévalais;dévaler;0,12;0,34;ind;imp;1s
dévalais;dévaler;0,12;0,34;ind;imp;2s
dévalait;dévaler;0,12;3,04;ind;imp;3s
dévoilais;dévoiler;0,12;0,07;ind;imp;1s
dévoilais;dévoiler;0,12;0,07;ind;imp;2s
dévoreront;dévorer;0,12;0,14;ind;fut;3p
efforcerons;efforcer;0,12;0,07;ind;fut;1p
embarquerez;embarquer;0,12;0,00;ind;fut;2p
emboutit;emboutir;0,12;0,07;ind;pre;3s
embrasseront;embrasser;0,12;0,07;ind;fut;3p
emmêles;emmêler;0,12;0,07;ind;pre;2s
empoisonnaient;empoisonner;0,12;0,27;ind;imp;3p
empoisonnais;empoisonner;0,12;0,00;ind;imp;1s
empoisonnais;empoisonner;0,12;0,00;ind;imp;2s
encaisserez;encaisser;0,12;0,00;ind;fut;2p
enchantaient;enchanter;0,12;1,22;ind;imp;3p
enduisent;enduire;0,12;0,20;ind;pre;3p
enfilais;enfiler;0,12;0,61;ind;imp;1s
engageais;engager;0,12;0,74;ind;imp;1s
engageais;engager;0,12;0,74;ind;imp;2s
engloutissait;engloutir;0,12;1,35;ind;imp;3s
entamerons;entamer;0,12;0,07;ind;fut;1p
entonnent;entonner;0,12;0,27;ind;pre;3p
entraident;entraider;0,12;0,07;ind;pre;3p
entreprenait;entreprendre;0,12;2,64;ind;imp;3s
entreprîmes;entreprendre;0,12;0,14;ind;pas;1p
entrions;entrer;0,12;2,09;ind;imp;1p
entubent;entuber;0,12;0,00;ind;pre;3p
enverriez;envoyer;0,12;0,00;cnd;pre;2p
errais;errer;0,12;1,28;ind;imp;1s
errais;errer;0,12;1,28;ind;imp;2s
escalada;escalader;0,12;1,55;ind;pas;3s
esquintent;esquinter;0,12;0,07;ind;pre;3p
essayeriez;essayer;0,12;0,00;cnd;pre;2p
exaltent;exalter;0,12;0,47;ind;pre;3p
examines;examiner;0,12;0,07;ind;pre;2s
exerçais;exercer;0,12;0,74;ind;imp;1s
exerçais;exercer;0,12;0,74;ind;imp;2s
existions;exister;0,12;0,27;ind;imp;1p
expliquaient;expliquer;0,12;1,08;ind;imp;3p
explorent;explorer;0,12;0,07;ind;pre;3p
exploseraient;exploser;0,12;0,00;cnd;pre;3p
expulserait;expulser;0,12;0,07;cnd;pre;3s
fatiguaient;fatiguer;0,12;0,54;ind;imp;3p
façonnerai;façonner;0,12;0,00;ind;fut;1s
fiançons;fiancer;0,12;0,00;imp;pre;1p
fiançons;fiancer;0,12;0,00;ind;pre;1p
financerait;financer;0,12;0,07;cnd;pre;3s
fissure;fissurer;0,12;0,34;ind;pre;3s
fixerais;fixer;0,12;0,00;cnd;pre;1s
flageolent;flageoler;0,12;0,34;ind;pre;3p
flambera;flamber;0,12;0,00;ind;fut;3s
flânait;flâner;0,12;0,68;ind;imp;3s
forceront;forcer;0,12;0,00;ind;fut;3p
forgeait;forger;0,12;0,61;ind;imp;3s
fouetterai;fouetter;0,12;0,00;ind;fut;1s
fouettes;fouetter;0,12;0,07;ind;pre;2s
fourra;fourrer;0,12;2,77;ind;pas;3s
fourraient;fourrer;0,12;0,34;ind;imp;3p
franchirez;franchir;0,12;0,00;ind;fut;2p
frappai;frapper;0,12;1,55;ind;pas;1s
fussions;être;0,12;0,74;sub;imp;1p
fêtaient;fêter;0,12;0,47;ind;imp;3p
gagnions;gagner;0,12;0,41;ind;imp;1p
gambadent;gambader;0,12;0,27;ind;pre;3p
gardai;garder;0,12;3,65;ind;pas;1s
gardèrent;garder;0,12;0,61;ind;pas;3p
gazouillaient;gazouiller;0,12;0,07;ind;imp;3p
germe;germer;0,12;0,61;imp;pre;2s
germe;germer;0,12;0,61;ind;pre;3s
glisserez;glisser;0,12;0,00;ind;fut;2p
glorifiait;glorifier;0,12;0,27;ind;imp;3s
goinfre;goinfrer;0,12;0,14;imp;pre;2s
goinfre;goinfrer;0,12;0,14;ind;pre;1s
goinfre;goinfrer;0,12;0,14;ind;pre;3s
grillerez;griller;0,12;0,07;ind;fut;2p
grimpèrent;grimper;0,12;1,49;ind;pas;3p
guettons;guetter;0,12;0,00;ind;pre;1p
gémissaient;gémir;0,12;1,28;ind;imp;3p
gérons;gérer;0,12;0,00;imp;pre;1p
gérons;gérer;0,12;0,00;ind;pre;1p
habillerons;habiller;0,12;0,07;ind;fut;1p
hissent;hisser;0,12;0,34;ind;pre;3p
hébergeons;héberger;0,12;0,00;imp;pre;1p
hébergeons;héberger;0,12;0,00;ind;pre;1p
imprégnait;imprégner;0,12;1,96;ind;imp;3s
incarnent;incarner;0,12;0,54;ind;pre;3p
inclineront;incliner;0,12;0,07;ind;fut;3p
incrustaient;incruster;0,12;0,27;ind;imp;3p
infestent;infester;0,12;0,20;ind;pre;3p
inquiétaient;inquiéter;0,12;2,16;ind;imp;3p
inquiéterai;inquiéter;0,12;0,07;ind;fut;1s
installaient;installer;0,12;3,38;ind;imp;3p
instruisent;instruire;0,12;0,47;ind;pre;3p
intentions;intenter;0,12;0,00;ind;imp;1p
intentions;intenter;0,12;0,00;sub;pre;1p
interrogerons;interroger;0,12;0,00;ind;fut;1p
interveniez;intervenir;0,12;0,00;ind;imp;2p
intimidais;intimider;0,12;0,07;ind;imp;1s
intimidais;intimider;0,12;0,07;ind;imp;2s
invective;invectiver;0,12;0,20;imp;pre;2s
invective;invectiver;0,12;0,20;ind;pre;1s
invective;invectiver;0,12;0,20;ind;pre;3s
joindriez;joindre;0,12;0,00;cnd;pre;2p
jumelle;jumeler;0,12;0,00;ind;pre;3s
languissaient;languir;0,12;0,14;ind;imp;3p
levèrent;lever;0,12;7,50;ind;pas;3p
libériez;libérer;0,12;0,00;ind;imp;2p
limitaient;limiter;0,12;0,41;ind;imp;3p
longeais;longer;0,12;0,81;ind;imp;1s
louions;louer;0,12;0,07;ind;imp;1p
marquaient;marquer;0,12;4,39;ind;imp;3p
meugle;meugler;0,12;0,07;ind;pre;3s
mimais;mimer;0,12;0,27;ind;imp;1s
mimais;mimer;0,12;0,27;ind;imp;2s
moissonnerai;moissonner;0,12;0,00;ind;fut;1s
moulait;mouler;0,12;2,03;ind;imp;3s
murmurai;murmurer;0,12;3,31;ind;pas;1s
murmurez;murmurer;0,12;0,14;imp;pre;2p
murmurez;murmurer;0,12;0,14;ind;pre;2p
muscle;muscler;0,12;0,14;imp;pre;2s
muscle;muscler;0,12;0,14;ind;pre;3s
méditait;méditer;0,12;2,50;ind;imp;3s
naviguais;naviguer;0,12;0,27;ind;imp;1s
nichaient;nicher;0,12;0,34;ind;imp;3p
nierais;nier;0,12;0,14;cnd;pre;1s
négligeait;négliger;0,12;1,62;ind;imp;3s
occultent;occulter;0,12;0,07;ind;pre;3p
opposa;opposer;0,12;2,30;ind;pas;3s
paniquais;paniquer;0,12;0,20;ind;imp;1s
paniquais;paniquer;0,12;0,20;ind;imp;2s
parasitent;parasiter;0,12;0,00;ind;pre;3p
partagèrent;partager;0,12;1,01;ind;pas;3p
parviendras;parvenir;0,12;0,14;ind;fut;2s
passionnaient;passionner;0,12;0,27;ind;imp;3p
patrouillait;patrouiller;0,12;0,41;ind;imp;3s
patrouillez;patrouiller;0,12;0,00;imp;pre;2p
patrouillez;patrouiller;0,12;0,00;ind;pre;2p
paîtront;paître;0,12;0,00;ind;fut;3p
permettrons;permettre;0,12;0,00;ind;fut;1p
persistera;persister;0,12;0,07;ind;fut;3s
persévères;persévérer;0,12;0,00;ind;pre;2s
perturberait;perturber;0,12;0,00;cnd;pre;3s
perturbez;perturber;0,12;0,00;ind;pre;2p
piaffe;piaffer;0,12;0,34;ind;pre;1s
piaffe;piaffer;0,12;0,34;ind;pre;3s
pine;piner;0,12;0,14;imp;pre;2s
pine;piner;0,12;0,14;ind;pre;1s
pine;piner;0,12;0,14;ind;pre;3s
plaiderait;plaider;0,12;0,27;cnd;pre;3s
plaindrait;plaindre;0,12;0,81;cnd;pre;3s
planez;planer;0,12;0,07;imp;pre;2p
planez;planer;0,12;0,07;ind;pre;2p
planquaient;planquer;0,12;0,41;ind;imp;3p
pleureraient;pleurer;0,12;0,00;cnd;pre;3p
polluait;polluer;0,12;0,07;ind;imp;3s
pollues;polluer;0,12;0,07;ind;pre;2s
pomme;pommer;0,12;1,42;imp;pre;2s
pomme;pommer;0,12;1,42;ind;pre;3s
portai;porter;0,12;1,01;ind;pas;1s
posséda;posséder;0,12;0,61;ind;pas;3s
posterons;poster;0,12;0,07;ind;fut;1p
pressentais;pressentir;0,12;2,43;ind;imp;1s
pressentais;pressentir;0,12;2,43;ind;imp;2s
priveriez;priver;0,12;0,00;cnd;pre;2p
produiraient;produire;0,12;0,27;cnd;pre;3p
profanera;profaner;0,12;0,07;ind;fut;3s
promèneraient;promener;0,12;0,20;cnd;pre;3p
prononcerons;prononcer;0,12;0,00;ind;fut;1p
prosternent;prosterner;0,12;0,07;ind;pre;3p
prédisait;prédire;0,12;0,61;ind;imp;3s
préparions;préparer;0,12;0,61;ind;imp;1p
prétexte;prétexter;0,12;0,68;imp;pre;2s
prétexte;prétexter;0,12;0,68;ind;pre;1s
prétexte;prétexter;0,12;0,68;ind;pre;3s
préviendras;prévenir;0,12;0,20;ind;fut;2s
prêcha;prêcher;0,12;0,20;ind;pas;3s
publierai;publier;0,12;0,07;ind;fut;1s
pulvérisait;pulvériser;0,12;0,61;ind;imp;3s
pèserais;peser;0,12;0,14;cnd;pre;1s
pèserais;peser;0,12;0,14;cnd;pre;2s
quémandent;quémander;0,12;0,07;ind;pre;3p
rabaisserait;rabaisser;0,12;0,00;cnd;pre;3s
raccrochais;raccrocher;0,12;0,27;ind;imp;1s
raccrochais;raccrocher;0,12;0,27;ind;imp;2s
racole;racoler;0,12;0,14;ind;pre;1s
racole;racoler;0,12;0,14;ind;pre;3s
rafraîchissons;rafraîchir;0,12;0,00;imp;pre;1p
rajoutaient;rajouter;0,12;0,14;ind;imp;3p
rallument;rallumer;0,12;0,20;ind;pre;3p
ravivent;raviver;0,12;0,27;ind;pre;3p
rebaise;rebaiser;0,12;0,00;ind;pre;1s
rebaise;rebaiser;0,12;0,00;ind;pre;3s
reboucle;reboucler;0,12;0,27;imp;pre;2s
reboucle;reboucler;0,12;0,27;ind;pre;3s
rebranchez;rebrancher;0,12;0,00;imp;pre;2p
recherchions;rechercher;0,12;0,14;ind;imp;1p
recommanderait;recommander;0,12;0,07;cnd;pre;3s
redescendait;redescendre;0,12;2,30;ind;imp;3s
redescendes;redescendre;0,12;0,00;sub;pre;2s
redoublerai;redoubler;0,12;0,07;ind;fut;1s
redressera;redresser;0,12;0,07;ind;fut;3s
refourgue;refourguer;0,12;0,54;imp;pre;2s
refourgue;refourguer;0,12;0,54;ind;pre;1s
refourgue;refourguer;0,12;0,54;ind;pre;3s
refusions;refuser;0,12;0,61;ind;imp;1p
relisais;relire;0,12;1,55;ind;imp;1s
relisais;relire;0,12;1,55;ind;imp;2s
reluquais;reluquer;0,12;0,20;ind;imp;1s
reluquais;reluquer;0,12;0,20;ind;imp;2s
reluques;reluquer;0,12;0,07;ind;pre;2s
relèveras;relever;0,12;0,07;ind;fut;2s
rembarquez;rembarquer;0,12;0,00;imp;pre;2p
rembarquez;rembarquer;0,12;0,00;ind;pre;2p
rembourserez;rembourser;0,12;0,14;ind;fut;2p
remercierais;remercier;0,12;0,07;cnd;pre;1s
remercierais;remercier;0,12;0,07;cnd;pre;2s
rendormais;rendormir;0,12;0,14;ind;imp;1s
renouvela;renouveler;0,12;0,61;ind;pas;3s
renverrons;renvoyer;0,12;0,07;ind;fut;1p
renversait;renverser;0,12;2,97;ind;imp;3s
renvoyais;renvoyer;0,12;0,20;ind;imp;1s
renvoyais;renvoyer;0,12;0,20;ind;imp;2s
reparlez;reparler;0,12;0,07;imp;pre;2p
reparlez;reparler;0,12;0,07;ind;pre;2p
repasseront;repasser;0,12;0,14;ind;fut;3p
repaît;repaître;0,12;0,07;ind;pre;3s
repliait;replier;0,12;2,23;ind;imp;3s
reprirent;reprendre;0,12;6,49;ind;pas;3p
ressentaient;ressentir;0,12;1,28;ind;imp;3p
ressortait;ressortir;0,12;4,19;ind;imp;3s
retombons;retomber;0,12;0,41;imp;pre;1p
retombons;retomber;0,12;0,41;ind;pre;1p
revendiquent;revendiquer;0,12;0,34;ind;pre;3p
risqueront;risquer;0,12;0,20;ind;fut;3p
rivalisait;rivaliser;0,12;0,54;ind;imp;3s
rosserai;rosser;0,12;0,07;ind;fut;1s
rouent;rouer;0,12;0,00;ind;pre;3p
roupillent;roupiller;0,12;0,81;ind;pre;3p
rouvrit;rouvrir;0,12;3,92;ind;pas;3s
